PDS,ANZ_S,RTS_E24110.0,RTS_E24110.1,RTS_E24110.3,RTS_E24110.3.MW_A_PR,RTS_E24110.3.MW_M_PR,RTS_E24110.3.MW_A_PW,RTS_E24110.3.MW_M_PW,RTS_E24110.4,RTS_E24110.4.MW_A_PR,RTS_E24110.4.MW_M_PR,RTS_E24110.4.MW_A_PW,RTS_E24110.4.MW_M_PW,RTS_E24110.9,RTS_E24100.0,RTS_E24100.1,RTS_E24100.3,RTS_E24100.3.MW_A_PR,RTS_E24100.3.MW_M_PR,RTS_E24100.3.MW_A_PW,RTS_E24100.3.MW_M_PW,RTS_E24100.4,RTS_E24100.4.MW_A_PR,RTS_E24100.4.MW_M_PR,RTS_E24100.4.MW_A_PW,RTS_E24100.4.MW_M_PW,RTS_E24100.9,RTS_E24090.0,RTS_E24090.1,RTS_E24090.3,RTS_E24090.3.MW_A_PR,RTS_E24090.3.MW_M_PR,RTS_E24090.3.MW_A_PW,RTS_E24090.3.MW_M_PW,RTS_E24090.4,RTS_E24090.4.MW_A_PR,RTS_E24090.4.MW_M_PR,RTS_E24090.4.MW_A_PW,RTS_E24090.4.MW_M_PW,RTS_E24090.9,RTS_E24080.0,RTS_E24080.1,RTS_E24080.3,RTS_E24080.3.MW_A_PR,RTS_E24080.3.MW_M_PR,RTS_E24080.3.MW_A_PW,RTS_E24080.3.MW_M_PW,RTS_E24080.4,RTS_E24080.4.MW_A_PR,RTS_E24080.4.MW_M_PR,RTS_E24080.4.MW_A_PW,RTS_E24080.4.MW_M_PW,RTS_E24080.9,RTS_E24070.0,RTS_E24070.1,RTS_E24070.3,RTS_E24070.3.MW_A_PR,RTS_E24070.3.MW_M_PR,RTS_E24070.3.MW_A_PW,RTS_E24070.3.MW_M_PW,RTS_E24070.4,RTS_E24070.4.MW_A_PR,RTS_E24070.4.MW_M_PR,RTS_E24070.4.MW_A_PW,RTS_E24070.4.MW_M_PW,RTS_E24070.9,RTS_E24060.0,RTS_E24060.1,RTS_E24060.3,RTS_E24060.3.MW_A_PR,RTS_E24060.3.MW_M_PR,RTS_E24060.3.MW_A_PW,RTS_E24060.3.MW_M_PW,RTS_E24060.4,RTS_E24060.4.MW_A_PR,RTS_E24060.4.MW_M_PR,RTS_E24060.4.MW_A_PW,RTS_E24060.4.MW_M_PW,RTS_E24060.9,RTS_E24050.0,RTS_E24050.1,RTS_E24050.3,RTS_E24050.3.MW_A_PR,RTS_E24050.3.MW_M_PR,RTS_E24050.3.MW_A_PW,RTS_E24050.3.MW_M_PW,RTS_E24050.4,RTS_E24050.4.MW_A_PR,RTS_E24050.4.MW_M_PR,RTS_E24050.4.MW_A_PW,RTS_E24050.4.MW_M_PW,RTS_E24050.9,RTS_E24040.0,RTS_E24040.1,RTS_E24040.3,RTS_E24040.3.MW_A_PR,RTS_E24040.3.MW_M_PR,RTS_E24040.3.MW_A_PW,RTS_E24040.3.MW_M_PW,RTS_E24040.4,RTS_E24040.4.MW_A_PR,RTS_E24040.4.MW_M_PR,RTS_E24040.4.MW_A_PW,RTS_E24040.4.MW_M_PW,RTS_E24040.9,RTS_E24030.0,RTS_E24030.1,RTS_E24030.3,RTS_E24030.3.MW_A_PR,RTS_E24030.3.MW_M_PR,RTS_E24030.3.MW_A_PW,RTS_E24030.3.MW_M_PW,RTS_E24030.4,RTS_E24030.4.MW_A_PR,RTS_E24030.4.MW_M_PR,RTS_E24030.4.MW_A_PW,RTS_E24030.4.MW_M_PW,RTS_E24030.9,RTS_E24020.0,RTS_E24020.1,RTS_E24020.3,RTS_E24020.3.MW_A_PR,RTS_E24020.3.MW_M_PR,RTS_E24020.3.MW_A_PW,RTS_E24020.3.MW_M_PW,RTS_E24020.4,RTS_E24020.4.MW_A_PR,RTS_E24020.4.MW_M_PR,RTS_E24020.4.MW_A_PW,RTS_E24020.4.MW_M_PW,RTS_E24020.9,RTS_E24010.0,RTS_E24010.1,RTS_E24010.3,RTS_E24010.3.MW_A_PR,RTS_E24010.3.MW_M_PR,RTS_E24010.3.MW_A_PW,RTS_E24010.3.MW_M_PW,RTS_E24010.4,RTS_E24010.4.MW_A_PR,RTS_E24010.4.MW_M_PR,RTS_E24010.4.MW_A_PW,RTS_E24010.4.MW_M_PW,RTS_E24010.9
1661974,236,29,,,,,,,207,"1,062802","16,014493",",210109","3,170433",,,,54,2,30,",395038","5,925564",182,"4,752747","104,697802",",908457","19,990233",,122,57,22,"7,363636","231,818182","1,295495","41,260573",35,"6,285714","464,571429","1,215895","90,693357",,,,4,"3,75",330,",871569","76,897059",232,"13,146552","1158,103448","2,467552","217,278762",,19,,2,1,30,",175858","5,275736",215,"2,590698","154,604651",",499174","29,723891",,,16,160,"2,99375","133,78125",",598826","26,787927",60,"4,8","213,5",",869581","38,714517",,,1,10,"25,4",981,"4,821078","185,577206",225,"40,284444","1602,488889","7,627932","304,186946",,1,5,7,"2,142857","128,571429",",405398","24,323888",223,"4,242152","254,529148",",802453","48,147206",,,31,34,"4,705882","271,764706",",83282","47,3412",171,"6,497076","432,163743","1,261271","83,362145",,,34,185,"11,037838","925,297297","2,091506","175,163282",17,"14,352941","1242,352941","2,580608","222,440818",,,,3,"2,666667","163,333333",",428922","26,621732",233,"4,193133","232,618026",",810643","44,890784",
1661975,183,4,,,,,,,179,"1,055866","61,452514",",195533","11,381694",,4,,67,1,30,",189357","5,680721",112,"3,535714","102,142857",",633263","18,26093",,10,36,26,"5,923077","229,230769","1,087448","41,948719",111,"13,09009","465,225225","2,384101","84,747417",,15,9,19,"4,789474","423,157895",",821075","72,477206",140,"8,442857","721,071429","1,513923","129,513209",,9,3,4,1,30,",188307","5,649211",167,"2,101796","123,023952",",374791","21,916881",,,,,,,,,183,"22,448087","564,918033","4,024952","101,711813",,,35,52,"26,288462","971,057692","4,886447","180,059764",96,"37,541667","1612,135417","6,673663","285,683482",,15,1,3,2,120,",341463","20,487805",164,"5,04878","305,304878",",911169","55,133784",,5,161,7,"6,285714","297,142857","1,070465","50,784218",10,"7,7",480,"1,296473","81,133967",,,14,16,"12,75","1014,375","2,297835","182,020311",153,"19,156863","1542,254902","3,47766","279,903341",,,,,,,,,183,"14,896175","544,071038","2,697941","98,734871",
1661976,77,67,,,,,,,10,"1,1",36,",167701","5,640894",,,,,,,,,77,"8,571429","373,831169","1,393593","60,184833",,1,2,2,"2,5",225,",475114","42,760181",72,"7,958333","744,166667","1,289527","120,704816",,18,53,6,"5,5",460,",858207","70,735778",,,,,,,12,,2,1,30,",192685","5,780543",63,"3,984127","306,428571",",663681","51,28515",,,1,10,2,117,",342588","20,073449",66,"4,575758","297,272727",",769554","50,168524",,,4,34,"23,058824","1130,735294","3,678324","180,500438",39,"28,641026","1543,846154","4,832365","259,773024",,,,,,,,,77,"19,675325","631,038961","3,250047","104,119101",,,3,17,"4,588235","345,882353",",69677","52,352748",57,"6,421053","468,421053","1,108711","80,995389",,,2,14,"14,785714",1125,"2,49025","190,307558",61,"20,672131","1597,377049","3,380553","261,519951",,1,,,,,,,76,"6,947368","348,289474","1,156006","58,090635",
1661977,62,12,,,,,,,50,"1,02","15,6",",20433","3,126719",,,,,,,,,62,"5,951613","97,258065","1,152244","19,078034",,,,,,,,,62,"10,145161","1413,387097","1,962582","273,089758",,,,,,,,,62,"16,209677","1413,145161","3,125966","272,614966",,26,,5,1,30,",192101","5,763025",31,"4,709677","122,903226",",878428","23,006349",,13,35,,,,,,14,"4,285714","223,928571",",897234","47,203184",,,3,11,"29,909091","923,636364","5,695291","175,581754",48,"59,416667","1835,520833","11,619703","358,475009",,,5,5,3,122,",578293","23,423397",52,"5,096154","205,096154",",984209","39,512716",,,52,6,"6,333333",255,"1,173795","46,955494",4,"9,75","427,5","2,037239","89,509013",,,,9,15,900,"3,084577","185,074588",53,"22,490566","1361,320755","4,27228","260,299046",,,,,,,,,62,"7,435484","233,064516","1,432975","44,783093",
1661978,50,9,,,,,,,41,"1,02439","15,365854",",152968","2,294514",,,,,,,,,50,"4,94","203,7",",736249","30,60888",,46,3,,,,,,1,33,1980,"5,021739","301,304348",,,2,6,"7,333333",595,",992829","80,631134",42,"14,380952",980,"2,193967","149,447622",,2,,,,,,,48,"1,4375","87,5",",220787","13,937302",,,,1,3,120,",381818","15,272727",49,"6,285714","270,612245",",955965","41,386009",,,5,9,24,"1266,666667","3,357949","177,579325",36,"36,75","1945,833333","5,588951","296,094286",,,,,,,,,50,"29,26","1021,2","4,406121","153,575608",,,,2,9,315,"1,591657","52,931845",48,"33,604167","793,75","4,997341","118,072287",,,2,18,"15,888889",1125,"2,479119","175,564738",30,"27,866667",2165,"4,028618","312,859681",,1,34,15,"2,6",141,",42791","23,765497",,,,,,
1661979,257,14,,,,,,,243,"1,26749","19,691358",",285103","4,422941",,37,,,,,,,220,"5,577273","165,681818","1,268661","37,868284",,171,22,12,"3,666667","212,5",",78159","45,217865",52,"6,557692","406,730769","1,467198","89,417786",,8,50,33,"3,666667",330,",807381","72,664344",166,"6,325301","569,277108","1,427449","128,470408",,,35,14,"33,5",30,"7,452495","6,787423",208,"34,360577","124,831731","7,730005","28,269057",,,,,,,,,257,"12,984436","615,350195","2,941386","139,17614",,2,15,45,"24,066667","778,666667","5,426887","175,73472",195,"42,358974","1407,435897","9,513054","315,750478",,3,3,1,2,110,",388889","21,388889",250,"9,208","525,88","2,064213","117,738451",,252,2,2,4,240,",753228","45,193688",1,4,240,"1,037037","62,222222",,,6,40,"11,4","855,375","2,47247","185,512426",211,"14,781991","1122,014218","3,34452","253,884377",,1,,3,"3,333333","116,666667",",721859","25,976761",253,"5,632411","258,952569","1,268796","58,295097",
1661980,202,5,,,,,,,197,"1,116751","33,502538",",186671","5,600136",,,,,,,,,202,"6,59901","389,108911","1,100119","64,935385",,,2,17,"3,235294","285,882353",",482839","42,453876",183,"5,31694","474,754098",",885488","79,051977",,,,3,"6,333333",640,",803466","81,161168",199,"10,738693","1087,085427","1,783865","180,194575",,35,,6,1,30,",158694","4,760799",161,"2,111801","121,490683",",34674","19,936759",,2,5,3,"2,666667","121,666667",",465995","21,156769",192,"7,744792","432,8125","1,308922","73,173849",,,6,60,"20,5","1124,916667","3,324542","181,529755",136,"32,544118","1573,713235","5,403593","261,513619",,100,8,8,"2,625","157,5",",381442","22,886544",86,"7,523256","451,395349","1,219506","73,170371",,,9,51,"5,411765","322,54902",",878204","52,419776",142,"7,985915","522,816901","1,311905","85,883716",,,5,55,"15,745455","1253,454545","2,342677","186,657834",142,"17,049296","1358,028169","2,903061","231,249884",,,,,,,,,202,"6,272277","373,292079","1,043527","62,019994",
1661981,299,268,,,,,,,31,"1,064516","18,387097",",197904","3,382564",,,,,,,,,299,"12,170569","260,06689","2,270643","48,72831",,75,19,45,"5,4","222,666667",",98292","41,900724",160,"8,85625","608,625","1,624953","111,42618",,189,18,18,4,"441,666667",",683147","75,186416",74,"7,783784","927,972973","1,433616","171,025407",,3,,,,,,,296,"104,608108","3227,347973","19,77005","610,01093",,,114,3,"2,333333","126,666667",",44036","23,67647",182,"3,186813","164,835165",",591159","30,638659",,,,2,29,930,"6,067291","194,371658",297,"81,164983","3977,003367","15,012461","738,53342",,5,11,23,"5,086957",160,",808609","25,446985",260,"9,061538","312,788462","1,720025","59,168356",,,96,79,"6,164557","240,949367","1,236333","48,126265",124,"10,620968","598,669355","1,995539","110,613502",,,40,143,"16,223776","970,34965","2,929861","175,158148",116,"20,706897","1238,017241","3,937285","235,59596",,,5,3,"2,333333",95,",493281","21,035151",291,"7,219931","254,364261","1,338057","47,251608",
1661982,239,5,,,,,,,234,"1,42735","26,944444",",286415","5,396421",,,,41,1,30,",200697","6,020913",198,"2,530303","98,257576",",517598","20,140746",,102,39,14,2,240,",402941","48,352941",84,"8,357143","980,357143","1,634751","191,910769",,1,47,45,"4,888889","383,444444",",986573","77,197014",146,"8,369863","649,315068","1,663957","129,028695",,1,,,,,,,238,"2,533613","157,436975",",515976","31,817866",,,,5,"6,4",144,"1,338464","30,299401",234,"9,606838","257,307692","1,962165","52,712035",,,,,,,,,239,"70,280335","2896,338912","14,195925","584,802754",,37,27,42,"2,97619","131,785714",",601825","26,707108",133,"5,729323","241,353383","1,143055","48,111759",,,236,3,5,240,",967647","46,786765",,,,,,,,183,53,"10,792453","840,849057","2,140996","166,665242",3,15,"1113,333333","2,923529","216,656863",,,,15,"4,733333",162,",847274","29,036274",224,"5,691964","190,022321","1,15992","38,766486",
1661983,540,359,,,,,,,181,"1,033149","30,994475",",203519","6,105559",,1,4,5,"1,8",34,",371291","7,372597",530,"4,215094","168,207547",",816733","32,532478",,67,122,49,"4,571429","210,612245",",89818","41,327816",302,"8,725166","555,89404","1,673089","105,794063",,202,114,94,"4,744681","382,765957",",916338","73,992483",130,"9,084615","730,461538","1,716937","137,797009",,73,,13,1,30,",206506","6,195183",454,"3,843612","334,196035",",737234","63,764793",,,37,72,"4,611111","124,444444",",89591","24,028207",431,"8,278422","235,951276","1,623509","46,455631",,,3,12,"27,583333","920,416667","5,385122","179,135215",525,"56,034286","2198,990476","10,788978","423,023765",,11,14,96,"4,322917","134,270833",",814266","25,454322",419,"6,5179","243,066826","1,268355","47,326515",,,264,133,"6,902256","254,81203","1,325636","48,768408",143,"9,993007","450,874126","1,915032","86,248826",,,27,212,"13,382075","927,028302","2,57731","178,255452",301,"18,375415","1381,843854","3,541698","266,461818",,,,,,,,,540,"7,761111","268,907407","1,510811","52,347914",
1661984,113,1,,,,,,,112,"1,696429","74,955357",",265725","11,874643",,,,,,,,,113,"4,80531","158,672566",",76988","25,521338",,2,19,28,"4,321429","257,142857",",688422","41,000162",64,"7,65625","457,96875","1,181053","70,667116",,1,14,12,"7,333333","518,333333","1,122203","78,539706",86,"15,116279","979,302326","2,338603","151,600782",,31,2,4,2,40,",343877","6,877531",76,"2,631579","144,671053",",421412","23,043166",,,,1,3,105,",875","30,625",112,"10,875","321,830357","1,711069","50,84298",,,1,,,,,,112,"52,625","2361,785714","8,1228","364,654511",,1,,1,3,130,",552632","23,947368",111,"16,477477","760,45045","2,554133","117,923685",,1,4,4,"5,25","311,25",",809066","47,793956",104,"14,230769","812,163462","2,191331","125,254823",,1,3,34,"12,676471","1126,764706","2,007446","177,868952",75,"18,28",1618,"2,817155","249,263118",,1,,8,4,"171,875",",610226","26,339672",104,"6,673077","288,269231","1,035317","44,722853",
1661985,109,,,,,,,,109,"2,082569","58,761468",",426946","12,04106",,,,,,,,,109,"4,990826","109,954128","1,016821","22,418441",,71,3,6,"6,833333",220,"1,406863","45,294118",29,"10,241379","307,241379","2,020463","60,613896",,,17,19,"6,368421","331,578947","1,266239","66,496755",73,"11,863014","942,739726","2,396321","190,154369",,,,,,,,,109,"3,633028","197,889908",",740808","40,202967",,,,13,"4,307692","124,615385",",854173","24,82234",96,"8,28125","316,40625","1,691587","64,598758",,,,,,,,,109,"100,174312","3533,119266","20,297409","715,781631",,2,3,3,"2,666667","126,666667",",513869","24,438068",101,"9,653465","406,138614","1,962923","82,627156",,,,8,"5,375","242,5","1,1527","51,966556",101,"7,425743","378,316832","1,501349","76,379529",,,3,43,"11,674419","913,953488","2,365463","185,201432",63,"14,555556","1136,190476","2,946885","230,053986",,,1,17,"3,941176","118,235294",",802962","24,088853",91,"5,67033","170,10989","1,150804","34,524131",
1661986,353,131,,8,1,10,",181456","1,814563",214,"1,345794","61,588785",",233046","10,969007",,8,,8,1,30,",204266","6,127987",337,"3,376855","118,635015",",585918","20,764062",,2,12,14,"6,285714","242,142857","1,100773","43,333485",325,"14,756923","1045,2","2,520855","175,651316",,92,69,60,"6,85",407,"1,251957","74,476282",132,"13,681818","979,318182","2,270674","162,192554",,31,,1,1,30,",259259","7,777778",321,"2,937695","208,037383",",514375","36,336965",,,1,9,"5,555556","134,444444",",970316","24,076797",343,"12,676385","449,067055","2,203258","78,058186",,,18,64,"22,09375","1009,53125","3,877266","177,316441",271,"37,630996","2033,357934","6,278546","338,846391",,,1,5,"1,8",108,",399412","23,964706",347,"8,587896","515,273775","1,44941","86,964605",,1,201,51,"7,372549","266,470588","1,324521","46,372777",100,"9,41","552,95","1,691741","99,397912",,,74,150,"11,98","1027,4","2,062939","177,135935",129,"16,139535","1393,953488","2,804611","242,123897",,,,,,,,,353,"6,985836","329,447592","1,203463","56,799408",
1661987,66,39,,,,,,,27,"1,814815",60,",373706","12,552072",,2,,2,1,30,",229744","6,892308",62,"4,048387","129,193548",",828075","26,665359",,,,1,2,180,",451613","40,645161",65,"7,676923","680,769231","1,57476","139,728195",,,,,,,,,66,"11,378788","1011,666667","2,316585","205,603898",,2,,6,1,30,",232869","6,986061",58,"1,948276","151,551724",",403497","31,542985",,,2,4,"4,5","131,25",",90079","27,410526",60,"8,416667","290,75","1,744489","59,957578",,,22,30,"16,966667",862,"3,465023","174,551849",14,"23,5","1202,142857","4,881009","248,238022",,,12,9,"2,777778",125,",563652","25,364313",45,"4,688889",211,",9558","43,010984",,2,17,17,"9,647059","235,294118","2,02448","49,864131",30,"17,1","409,333333","3,465291","82,996418",,,1,2,"18,5",1110,"3,363023","201,781377",63,"27,666667",1660,"5,761468","345,688099",,,,1,2,100,",583333","29,166667",65,"10,123077","368,769231","2,106984","76,878613",
1661988,56,8,,,,,,,48,"1,395833","40,3125",",299678","8,566387",,,,1,1,30,",212121","6,363636",55,"3,909091","182,454545",",817582","38,026936",,,23,1,3,180,",777778","46,666667",32,"7,125","667,96875","1,477302","137,807907",,,3,21,"3,904762",350,",823244","73,848006",32,"6,46875","533,4375","1,349461","111,230603",,10,,1,1,30,",259259","7,777778",45,"4,355556","276,666667",",936408","58,64281",,,,1,3,140,",617647","28,823529",55,"5,472727",240,"1,181416","52,300389",,,,7,"20,857143","805,714286","4,318199","167,011551",49,"31,714286","1434,489796","6,712862","302,627846",,,10,7,"3,857143","115,714286",",785389","23,561684",39,"5,820513","174,615385","1,251849","37,555486",,,30,17,"4,117647","241,764706",",884801","51,309065",9,"5,888889",620,"1,211165","126,427692",,,,,,,,,56,"17,053571","1411,071429","3,585857","296,814771",,,,1,3,90,",777778","23,333333",55,"5,545455","288,181818","1,164661","60,39315",
1661989,90,,,,,,,,90,"1,733333",26,",328574","4,928607",,13,,,,,,,77,"2,12987","108,116883",",394061","20,026182",,5,1,6,"2,5",225,",46198","41,578193",78,"7,846154","695,192308","1,483932","131,466045",,,6,54,"4,925926","391,111111",",945667","74,906325",30,"8,2",684,"1,485609","123,840137",,14,2,1,1,30,",205882","6,176471",73,"1,465753","74,178082",",275842","13,869149",,,18,15,3,124,",575466","23,842181",57,"4,403509","198,333333",",831973","37,478431",,,,3,33,1010,"6,384027","194,935438",87,"53,54023","1851,321839","10,055125","347,722106",,3,3,7,"4,142857","125,714286",",773579","23,451285",77,"11,883117","356,493506","2,198569","65,957061",,,,5,"9,2",276,"1,816786","54,503587",85,"18,635294","1114,941176","3,459303","205,407188",,,,19,"11,473684","1004,210526","2,122058","185,6608",71,"15,816901","1400,704225","2,971645","263,128489",,,,,,,,,90,"8,466667","350,5","1,595354","65,94829",
1661990,402,33,,,,,,,369,"1,051491","16,788618",",205282","3,268075",,15,,2,1,30,",198269","5,948073",385,"4,036364","183,25974",",788282","35,687345",,42,126,18,"4,277778","223,055556",",839031","42,96376",216,"10,101852","638,148148","1,964864","123,965352",,49,96,17,"6,411765","375,882353","1,254937","73,004051",240,"8,945833","842,125","1,731435","162,561511",,4,,28,1,30,",20675","6,2025",370,"2,889189","149,108108",",567977","29,212987",,2,2,24,3,"106,666667",",634699","22,557613",374,"6,842246","316,564171","1,338789","61,804847",,,25,93,"25,731183","920,645161","5,020922","179,462946",284,"41,753521","1510,669014","8,101539","293,133685",,91,27,35,"2,971429","118,142857",",585951","23,092949",249,"8,228916",290,"1,621454","57,142811",,,3,7,"8,142857",230,"1,616475","45,947035",392,"13,007653","702,385204","2,543462","136,892845",,,3,12,"13,333333","980,833333","2,561289","188,714506",387,"19,702842","1534,832041","3,846131","299,444582",,,24,102,"4,343137","132,156863",",815184","24,779151",276,"5,630435","178,405797","1,113976","35,322855",
1661991,345,66,,,,,,,279,"1,663082","44,462366",",30746","8,293903",,12,1,,,,,,332,"1,081325","48,027108",",205733","9,139228",,1,66,12,"4,916667",250,",908469","42,325502",266,"13,409774","872,406015","2,493559","163,080907",,32,72,87,"8,321839","404,597701","1,53138","74,831787",154,"13,480519","685,584416","2,434107","123,695613",,99,1,17,1,"34,411765",",191645","6,604141",228,"2,008772","131,22807",",364314","24,277466",,,,,,,,,345,"10,791304","453,202899","1,985277","83,698259",,,2,3,29,1095,"5,270016","199,119689",340,"58,732353","1954,5","10,871584","361,207295",,,4,2,"4,5",135,",884738","26,54213",339,"10,923304","336,99115","2,010521","62,060083",,,116,103,"8,349515","272,524272","1,547416","50,905457",126,"11,420635","401,388889","2,184668","76,913752",,,32,227,"16,770925","966,806167","3,054931","176,057651",86,"20,511628","1189,534884","3,922621","227,752657",,,,4,5,"151,25",",8954","26,894167",341,"6,818182","238,695015","1,261258","44,141106",
1661992,26,26,,,,,,,,,,,,,6,,,,,,,20,"1,05","47,25",",250823","11,287038",,14,1,10,5,175,"1,120786","39,22751",1,8,280,"1,69697","59,393939",,,,3,4,320,",903017","72,241368",23,"10,304348","922,608696","2,421387","216,544338",,16,,2,1,35,",23569","8,249158",8,2,"91,875",",488431","22,316619",,,,,,,,,26,"11,307692","313,269231","2,697025","73,961319",,,1,12,"17,666667",735,"4,232368","176,220532",13,"23,692308","993,846154","5,340531","224,517971",,,1,,,,,,25,"5,2",312,"1,210085","72,605124",,,,13,"8,384615","251,538462","1,829583","54,887483",13,"8,307692","249,230769","2,077864","62,335924",,1,20,2,7,630,"1,601308","144,117647",3,"13,666667",1120,"3,038556","248,705189",,,,,,,,,26,"7,846154","266,730769","1,848092","62,819804",
1661993,129,129,,,,,,,,,,,,,14,,14,1,30,",174749","5,242483",101,"6,386139","228,663366","1,117851","39,957188",,1,,,,,,,128,"11,6875","868,59375","2,046977","151,837164",,129,,,,,,,,,,,,,,,1,1,30,",205882","6,176471",128,"4,484375","264,921875",",79381","47,395001",,,,,,,,,129,"14,069767","379,341085","2,497472","67,740601",,,,1,23,1170,"3,659091","186,136364",128,"39,359375","1881,796875","6,873592","329,127355",,,,,,,,,129,"13,643411","505,116279","2,355249","86,239182",,,25,81,"9,740741","292,222222","1,707045","51,21136",23,"11,608696","348,26087","2,115697","63,470902",,,5,32,"12,75","975,9375","2,409941","184,135121",92,"21,402174","1586,086957","3,639889","270,421996",,,,4,"4,25","168,75",",737343","29,127664",125,"6,336","237,84","1,112898","42,005855",
1661994,102,22,,,,,,,80,"1,6125","96,75",",244444","14,666634",,1,,,,,,,101,"4,871287","200,643564",",735358","30,24263",,1,,2,"4,5",270,",795866","47,751938",99,"11,212121","668,484848","1,717572","102,332117",,,7,14,"6,642857","501,428571","1,051725","80,059119",81,"10,703704","801,851852","1,632626","122,120255",,2,,,,,,,100,"30,4","1370,1","4,644585","210,040831",,,,1,2,100,",4",20,101,"11,881188","682,821782","1,836843","105,434212",,,1,5,"23,6",1089,"3,825517","175,52069",96,"46,052083","2250,208333","6,913159","337,43562",,,,1,4,240,",482759","28,965517",101,"10,811881","648,712871","1,663546","99,812768",,2,10,61,"6,098361","353,770492",",858066","49,708535",29,"6,758621","392,413793","1,187351","68,67574",,1,57,44,"11,340909","1020,681818","1,769455","159,250918",,,,,,,2,,2,3,120,",658379","27,470271",98,"6,673469","289,132653","1,015552","44,249133",
1661995,582,6,,1,1,10,",145833","1,458333",575,"1,088696","17,426087",",195378","3,120687",,95,46,76,"1,210526",30,",222959","5,62954",365,"4,964384","189,369863",",849809","32,38489",,,7,5,"2,4",210,",436998","38,454807",570,"9,605263","857,394737","1,68334","150,190006",,155,145,72,"4,708333","433,472222",",779187","71,963032",210,"12,190476","1772,809524","2,054825","298,812737",,2,,,,,,,580,"67,425862","2038,655172","11,849459","358,307131",,,32,25,3,"116,4",",532292","20,692765",525,"3,499048","163,942857",",633903","29,734158",,,32,159,"22,628931","1047,169811","3,920895","181,67507",391,"30,15601","1403,324808","5,295942","247,388689",,2,3,6,"3,666667",110,",771647","23,14942",571,"10,721541","410,665499","1,866691","71,435397",,,523,41,"6,341463","272,682927","1,12043","48,269306",18,"8,722222","422,777778","1,534888","77,212508",,,2,370,"13,82973","1081,959459","2,441975","190,966245",210,"16,652381","1297,5","2,876691","223,926118",,,1,10,"4,9",150,",82399","25,157191",571,"6,161121","242,67951","1,083122","42,961342",
1661996,34,2,,,,,,,32,"1,1875","47,8125",",22747","9,17397",,,,1,1,30,",170732","5,121951",33,"3,969697","133,636364",",757328","25,596846",,,1,5,"3,8",250,",647125","42,066223",28,"6,142857","490,357143","1,157395","92,064498",,1,7,2,"4,5",390,",838594","72,385222",24,"11,833333","1062,5","2,047433","182,103001",,,,,,,,,34,3,"179,264706",",569046","33,95518",,,,,,,,,34,"14,470588","490,294118","2,676738","90,944021",,,1,2,16,"727,5",4,"181,875",31,"44,903226","2018,709677","7,962598","358,794078",,1,1,2,4,180,",57428","25,842572",30,"4,766667","214,5",",893252","40,196342",,,3,6,"6,166667","252,5","1,20768","50,240419",25,"10,68","541,8","1,83322","92,359847",,,,,,,,,34,"21,205882","1466,470588","3,831784","265,072584",,,,4,"4,5","147,5",",858028","27,770346",30,"7,1","218,166667","1,301733","39,967352",
1661997,50,1,,,,,,,49,"1,081633","16,836735",",2149","3,376558",,,,,,,,,50,"7,02","218,6","1,352581","42,029212",,,,,,,,,50,"10,34","575,1","1,982696","109,079836",,2,13,21,"4,380952","394,285714",",836206","75,258522",14,"5,142857","462,857143","1,116107","100,449646",,,,,,,,,50,"27,22","863,2","5,174572","163,999467",,,,1,6,145,"1,555556","37,592593",49,"9,326531","263,77551","1,790762","51,318335",,,12,17,"24,470588","957,352941","4,239859","164,278182",21,"36,428571","1528,333333","6,866109","286,512043",,8,3,1,5,150,",972222","29,166667",38,"10,868421","341,052632","2,062264","64,524174",,,2,,,,,,48,"24,354167","758,75","4,518265","140,880149",,,2,9,"33,222222","1013,333333","5,707809","173,798637",39,"46,179487","1414,615385","8,766147","268,65774",,,1,,,,,,49,"8,77551","438,367347","1,670134","83,430744",
