PDS,ANZ_S,RTS_E23010.0,RTS_E23010.1,RTS_E23010.3,RTS_E23010.3.MW_A_PR,RTS_E23010.3.MW_M_PR,RTS_E23010.3.MW_A_PW,RTS_E23010.3.MW_M_PW,RTS_E23010.4,RTS_E23010.4.MW_A_PR,RTS_E23010.4.MW_M_PR,RTS_E23010.4.MW_A_PW,RTS_E23010.4.MW_M_PW,RTS_E23010.9,RTS_E23020.0,RTS_E23020.1,RTS_E23020.3,RTS_E23020.3.MW_A_PR,RTS_E23020.3.MW_M_PR,RTS_E23020.3.MW_A_PW,RTS_E23020.3.MW_M_PW,RTS_E23020.4,RTS_E23020.4.MW_A_PR,RTS_E23020.4.MW_M_PR,RTS_E23020.4.MW_A_PW,RTS_E23020.4.MW_M_PW,RTS_E23020.9,RTS_E23030.0,RTS_E23030.1,RTS_E23030.3,RTS_E23030.3.MW_A_PR,RTS_E23030.3.MW_M_PR,RTS_E23030.3.MW_A_PW,RTS_E23030.3.MW_M_PW,RTS_E23030.4,RTS_E23030.4.MW_A_PR,RTS_E23030.4.MW_M_PR,RTS_E23030.4.MW_A_PW,RTS_E23030.4.MW_M_PW,RTS_E23030.9,RTS_E23040.0,RTS_E23040.1,RTS_E23040.3,RTS_E23040.3.MW_A_PR,RTS_E23040.3.MW_M_PR,RTS_E23040.3.MW_A_PW,RTS_E23040.3.MW_M_PW,RTS_E23040.4,RTS_E23040.4.MW_A_PR,RTS_E23040.4.MW_M_PR,RTS_E23040.4.MW_A_PW,RTS_E23040.4.MW_M_PW,RTS_E23040.9,RTS_E23050.0,RTS_E23050.1,RTS_E23050.3,RTS_E23050.3.MW_A_PR,RTS_E23050.3.MW_M_PR,RTS_E23050.3.MW_A_PW,RTS_E23050.3.MW_M_PW,RTS_E23050.4,RTS_E23050.4.MW_A_PR,RTS_E23050.4.MW_M_PR,RTS_E23050.4.MW_A_PW,RTS_E23050.4.MW_M_PW,RTS_E23050.9,RTS_E23060.0,RTS_E23060.1,RTS_E23060.3,RTS_E23060.3.MW_A_PR,RTS_E23060.3.MW_M_PR,RTS_E23060.3.MW_A_PW,RTS_E23060.3.MW_M_PW,RTS_E23060.4,RTS_E23060.4.MW_A_PR,RTS_E23060.4.MW_M_PR,RTS_E23060.4.MW_A_PW,RTS_E23060.4.MW_M_PW,RTS_E23060.9,RTS_E23070.0,RTS_E23070.1,RTS_E23070.3,RTS_E23070.3.MW_A_PR,RTS_E23070.3.MW_M_PR,RTS_E23070.3.MW_A_PW,RTS_E23070.3.MW_M_PW,RTS_E23070.4,RTS_E23070.4.MW_A_PR,RTS_E23070.4.MW_M_PR,RTS_E23070.4.MW_A_PW,RTS_E23070.4.MW_M_PW,RTS_E23070.9,RTS_E23080.0,RTS_E23080.1,RTS_E23080.3,RTS_E23080.3.MW_A_PR,RTS_E23080.3.MW_M_PR,RTS_E23080.3.MW_A_PW,RTS_E23080.3.MW_M_PW,RTS_E23080.4,RTS_E23080.4.MW_A_PR,RTS_E23080.4.MW_M_PR,RTS_E23080.4.MW_A_PW,RTS_E23080.4.MW_M_PW,RTS_E23080.9,RTS_E23090.0,RTS_E23090.1,RTS_E23090.3,RTS_E23090.3.MW_A_PR,RTS_E23090.3.MW_M_PR,RTS_E23090.3.MW_A_PW,RTS_E23090.3.MW_M_PW,RTS_E23090.4,RTS_E23090.4.MW_A_PR,RTS_E23090.4.MW_M_PR,RTS_E23090.4.MW_A_PW,RTS_E23090.4.MW_M_PW,RTS_E23090.9,RTS_E23100.0,RTS_E23100.1,RTS_E23100.3,RTS_E23100.3.MW_A_PR,RTS_E23100.3.MW_M_PR,RTS_E23100.3.MW_A_PW,RTS_E23100.3.MW_M_PW,RTS_E23100.4,RTS_E23100.4.MW_A_PR,RTS_E23100.4.MW_M_PR,RTS_E23100.4.MW_A_PW,RTS_E23100.4.MW_M_PW,RTS_E23100.9,RTS_E23110.0,RTS_E23110.1,RTS_E23110.3,RTS_E23110.3.MW_A_PR,RTS_E23110.3.MW_M_PR,RTS_E23110.3.MW_A_PW,RTS_E23110.3.MW_M_PW,RTS_E23110.4,RTS_E23110.4.MW_A_PR,RTS_E23110.4.MW_M_PR,RTS_E23110.4.MW_A_PW,RTS_E23110.4.MW_M_PW,RTS_E23110.9
1483671,37,,,5,"58,6",1382,"17,11197","396,756818",32,"67,28125","1762,03125","22,257731","582,859243",,1,,5,"9,6",299,"2,51652","78,67837",31,"11,354839","362,258065","3,830133","122,176257",,1,1,2,"7,5","112,5","2,497728","37,465909",33,"10,030303","156,515152","3,285535","51,277427",,1,,1,4,240,"1,555556","93,333333",35,"6,028571","361,714286","1,982634","118,958055",,,1,,,,,,36,"8,333333","354,444444","2,7268","116,603515",,5,,,,,,,32,"1,8125",120,",601661","39,72841",,9,11,5,2,40,",684262","13,68524",12,"3,083333","61,666667",",988741","19,774826",,2,2,11,"6,090909","182,727273","1,81039","54,311696",22,"7,272727","218,181818","2,439733","73,191997",,3,18,3,2,140,",725926","50,75",13,"3,076923","213,461538","1,067024","73,943823",,1,2,2,3,"47,5",",969697","15,454546",32,"3,875","77,8125","1,246203","25,369925",,10,,,,,,,27,"1,296296","27,777778",",426505","9,143927",
1483672,45,,,4,"33,25","997,5","11,789474","353,684211",41,"55,487805","1766,341463","16,781516","534,15101",,17,15,5,"18,6",207,"6,193704","69,390741",8,"19,375","478,75","5,759282","142,122685",,18,12,12,"4,833333","106,666667","1,475941","32,404625",3,"6,333333","156,666667","2,027778","50,277778",,,,12,"3,833333",230,"1,21787","73,072222",33,"5,090909","305,454545","1,585475","95,128518",,,4,19,"3,263158",90,",962471","26,555423",22,"4,136364","132,954545","1,353854","43,378323",,29,,,,,,,16,4,"243,75","1,152789","69,91632",,30,2,,,,,,13,"2,307692","129,230769",",72443","40,653846",,2,8,15,"2,733333",154,",845481","47,690331",20,"3,75","220,5","1,16697","68,73202",,36,,4,3,180,",975","58,5",5,4,240,"1,215407","72,924444",,,1,2,2,45,",7","15,75",42,"3,357143","101,071429","1,033742","31,161399",,11,,,,,,,34,"1,382353","64,411765",",423712","20,028586",
1483673,102,,,24,"51,958333","1483,958333","14,67595","419,428878",78,"68,102564","1945,833333","18,609091","531,826539",,6,3,29,"5,034483","301,034483","1,230317","73,569322",64,"6,4375","383,4375","1,868458","111,38147",,,,9,7,140,"1,767612","35,35225",93,"10,129032","203,225806","2,823855","56,692157",,10,2,90,"3,922222","235,333333","1,135169","68,110121",,,,,,,,2,1,2,90,",466667",21,99,"5,050505","229,242424","1,431328","64,607731",,6,6,,,,,,90,"2,433333","193,5",",673078","53,619626",,4,69,,,,,,29,"3,241379","144,827586",",916741","41,486059",,1,4,5,"2,8",164,",828659","48,386207",92,"7,26087","428,478261","1,970404","116,068138",,40,38,12,3,180,",980717","58,842995",12,4,240,"1,085168","65,110048",,,,,,,,,102,"6,931373","247,058824","1,962641","70,609709",,99,,,,,,,3,1,15,",324074","4,861111",
1483674,100,,,2,"57,5",1800,"12,61437","394,750734",98,"61,081633","2255,918367","17,784546","655,623196",,10,12,25,"5,2","271,2","1,470298","76,089796",53,"7,320755","417,169811","2,074034","117,390264",,23,5,9,"4,333333",130,"1,121596","33,647869",63,"6,52381","195,714286","1,979296","59,378876",,,1,8,"4,5","228,75","1,456965","74,030934",91,"6,648352","342,857143","1,954155","100,758965",,,2,,,,,,98,"3,612245","157,040816","1,070639","46,580399",,2,2,3,2,30,",598766","8,981482",93,"3,419355","160,967742","1,005242","47,236599",,31,8,3,1,50,",362963","18,148148",58,"4,534483",195,"1,34245","57,840716",,9,8,22,"4,318182","194,318182","1,154422","51,949003",61,"5,57377","250,819672","1,643909","73,975916",,26,24,20,3,180,",907503","54,450167",30,"4,066667",244,"1,266863","76,011758",,,,,,,,,100,"4,83","125,7","1,395947","36,134716",,,,,,,,,100,"1,1","16,5",",321566","4,823486",
1483675,26,,,2,"34,5","1557,5","9,297037","418,988889",24,"43,791667",2035,"13,124903","611,942011",,,26,,,,,,,,,,,,1,5,11,5,"116,363636","1,493072","34,136617",9,"6,333333","145,555556","2,222821","50,335578",,1,2,13,"3,538462","212,307692","1,186826","71,209579",10,6,360,"1,62361","97,416579",,,3,17,2,90,",650156","29,257021",6,3,150,",893682","44,684096",,6,,2,1,30,",30463","9,138889",18,"3,222222",300,",921299","86,709393",,10,6,,,,,,10,"2,6",90,",760689","26,106099",,,2,6,"2,666667",150,",890556","50,283334",18,"6,722222","301,666667","1,988067","89,215711",,13,,13,3,180,",961514","57,690833",,,,,,,,,12,2,45,",619977","13,949474",14,4,"96,428571","1,264274","30,186793",,3,,,,,,,23,"1,73913","26,086957",",518002","7,770036",
1483676,258,,8,29,"36,482759","1399,655172","8,963118","345,145999",221,"61,647059","2940,271493","15,371594","734,149656",,,,6,"7,166667",275,"1,981173","76,092593",252,"14,956349","590,238095","3,711565","146,825462",,23,71,142,"4,450704","133,521127","1,119538","33,586133",22,"7,181818","215,454545","1,84553","55,365905",,117,138,3,"3,333333",200,",961679","57,700767",,,,,,,21,120,115,"2,217391","78,130435",",5556","19,606154",2,"4,5","112,5","1,033225","25,964052",,93,,10,1,30,",25232","7,569608",155,"1,619355","99,774194",",404033","24,87589",,1,5,4,1,50,",245915","12,295752",248,"2,641129","102,137097",",657708","25,486144",,1,86,109,"7,06422","212,752294","1,704175","51,33931",62,"9,854839","310,16129","2,497863","78,704293",,1,,,,,,,257,"8,097276","728,521401","2,01539","181,33706",,103,86,16,"2,1875",45,",537201","10,99326",53,"2,622642","69,622642",",634792","16,892145",,183,,27,1,10,",250374","2,503739",48,"1,395833","23,020833",",351636","5,814667",
1483677,67,,,3,56,1600,"15,239899","436,456229",64,"75,71875","2058,75","23,737561","645,688808",,7,18,21,"4,857143","251,428571","1,399679","71,807119",21,"5,761905","292,857143","1,960912","100,318853",,2,13,26,"3,730769","111,923077","1,073517","32,205511",26,4,120,"1,398291","41,948718",,,3,4,3,180,"1,05",63,60,5,300,"1,57913","94,747823",,,6,6,2,90,",672807","30,276316",55,"2,727273","142,363636",",859907","44,951515",,42,1,,,,,,24,"2,375","114,375",",703206","33,826701",,11,,,,,,,56,"1,535714","91,607143",",469924","28,056562",,6,6,14,"5,071429","154,285714","1,682368","51,221026",41,"7,512195","228,292683","2,269774","69,051219",,2,15,32,3,180,",937847","56,270833",18,4,240,"1,248896","74,933782",,3,,5,1,45,",343636","15,463636",59,"2,813559","126,355932",",866516","39,047366",,32,,,,,,,35,1,15,",319054","4,785816",
1483678,35,,,3,"33,666667",1375,"10,054938","411,325617",32,"51,78125","1966,875","14,970146","569,361449",,,35,,,,,,,,,,,,28,,4,"8,25","123,75","2,319397","34,790948",3,10,150,"2,858124","42,871864",,,4,4,4,240,"1,255556","75,333333",27,"5,333333","319,62963","1,596844","95,726989",,,7,27,2,90,",614943","27,672411",1,3,105,"1,05","36,75",,2,,,,,,,33,"1,878788","135,454545",",562552","40,544417",,,20,,,,,,15,"2,2",68,",6445","20,00167",,,7,21,"5,666667",170,"1,613132","48,393951",7,"6,571429","197,142857","2,125","63,75",,34,,,,,,,1,3,240,",677419","54,193548",,2,1,3,2,"43,333333",",751852","16,268519",29,"3,137931","127,931034",",954236","38,815656",,,,,,,,,35,"1,628571","57,428571",",497872","17,557877",
1483679,66,,,19,"41,368421","1365,789474","12,239334","404,792587",47,"54,510638","1806,702128","16,383917","541,97522",,5,48,1,10,300,"2,5",75,12,"8,333333","407,5","2,536399","121,32851",,4,,,,,,,62,"8,645161","259,354839","2,568237","77,047104",,,,1,4,240,"1,555556","93,333333",65,"5,953846","357,230769","1,804864","108,291859",,,,2,3,90,1,30,64,"5,25","175,078125","1,58982","53,281539",,30,,,,,,,36,"2,888889","240,833333",",86135","71,813642",,36,,,,,,,30,"2,766667","199,333333",",818918","58,221613",,2,1,7,"5,285714","171,428571","1,526723","49,387557",56,"8,964286","297,857143","2,685728","89,420777",,41,3,1,3,180,"1,05",63,21,"5,380952",350,"1,669711","108,528623",,6,21,6,2,45,",589607","13,266153",33,"3,484848","100,909091","1,009699","29,13528",,21,,,,,,,45,1,15,",300734","4,511014",
1483680,163,,,5,"34,2",1176,"12,242222","420,233333",158,"63,696203","2584,335443","19,51354","789,774118",,68,9,9,"4,666667",260,"1,360732","74,115216",77,"7,285714","492,467532","2,261209","152,078048",,90,7,48,"5,208333","104,166667","1,639024","32,780468",18,"6,388889","136,666667","2,148675","46,084604",,6,2,16,"6,3125","230,625","2,201273","80,329861",139,"9,18705","334,42446","2,824795","103,150913",,,,4,3,90,"1,1375","34,125",159,"4,849057","199,496855","1,531448","63,033168",,97,,,,,,,66,"2,378788","169,318182",",71614","50,941144",,53,3,1,1,50,",259259","12,962963",106,"1,5","76,320755",",463143","23,768385",,1,13,36,"5,361111","160,833333","1,677119","50,31358",113,"7,460177","223,80531","2,27533","68,25991",,23,11,7,3,180,",988889","59,333333",122,"4,016393","240,983607","1,252441","75,14644",,,32,8,"2,25",45,",672454","13,416667",123,"6,593496","206,95122","2,077825","65,580429",,2,,,,,,,161,1,15,",317257","4,75886",
1483681,102,,7,23,"33,782609","1293,913043","10,738239","408,883871",72,"49,541667","1842,638889","15,491952","575,271747",,24,3,6,5,215,"1,767677","75,143939",69,"9,289855",440,"2,939519","138,730362",,55,2,13,"6,307692","126,153846","1,707378","34,147552",32,"6,75","136,5625","2,170889","43,855283",,15,1,5,"3,8",228,"1,199164","71,949821",81,5,300,"1,602087","96,125222",,,21,1,2,75,",7","26,25",80,"3,525","142,875","1,128015","45,717295",,53,,4,1,30,",327315","9,819445",45,"2,577778",170,",813518","53,586329",,61,4,,,,,,37,"3,27027","181,081081","1,08356","60,067709",,21,14,18,"3,888889",175,"1,002224","45,100085",49,"4,061224","202,346939","1,419334","70,566529",,32,1,3,3,"166,666667",",927441","52,189674",66,4,200,"1,279316","63,965803",,,1,15,2,45,",68276","15,362092",86,"3,848837","109,011628","1,221644","34,572379",,45,,,,,,,57,"1,052632","31,578947",",340487","10,214621",
1483682,176,,4,12,"38,083333",1215,"11,939655","381,722138",160,"57,4625","2059,5","17,282527","619,671931",,6,17,36,"4,972222","267,5","1,446314","77,388651",117,"7,521368","398,717949","2,312049","122,429122",,,17,44,"5,659091","114,090909","1,695201","34,222197",115,"7,73913","186,434783","2,369771","57,547674",,1,,4,4,240,"1,218519","73,111111",171,"5,912281","354,736842","1,841528","110,491667",,,,,,,,,176,"3,704545","208,551136","1,145537","64,478523",,5,,,,,,,171,"2,222222","142,982456",",687476","44,046037",,57,1,,,,,,118,"2,974576","177,457627",",920647","54,975147",,5,26,62,"3,451613","158,709677","1,044469","47,533447",83,"4,253012","219,036145","1,311162","67,432851",,8,19,36,3,180,",954229","57,253711",113,"4,00885","240,530973","1,213757","72,825393",,10,13,,,,,,153,"3,424837","180,588235","1,06701","56,378471",,,,,,,,,176,"1,477273","22,414773",",463951","7,048748",
1483683,94,,,8,"31,75","1042,5","10,647454","350,923611",86,"55,139535","2232,55814","17,511477","709,162731",,3,65,17,"6,647059","199,411765","2,243838","67,315146",9,"10,111111",410,"3,025514","121,197531",,,7,29,"3,344828","100,344828","1,060983","31,829502",58,"6,017241","180,517241","1,912638","57,379142",,1,22,48,"3,375","202,5","1,095478","65,728663",23,5,300,"1,53728","92,236783",,14,44,36,"2,027778",75,",641185","23,679854",,,,,,,43,,2,1,30,",369445","11,083334",49,"1,306122",75,",419955","24,006834",,87,2,2,1,50,",30463","15,231482",3,2,60,",7",21,,2,3,10,"5,2",180,"1,463319","51,030598",79,"9,21519","306,075949","2,986763","99,315782",,63,31,,,,,,,,,,,,25,42,6,"2,166667",45,",61853","12,944697",21,"2,333333","66,428571",",741887","21,149471",,71,,8,1,10,",30017","3,001696",15,"1,066667","15,666667",",343086","5,059877",
1483684,137,,,6,"43,333333",1300,"13,548457","406,453704",131,"60,328244","1820,610687","18,789975","566,930686",,7,2,11,"5,909091","354,545455","1,369686","82,181186",117,"6,025641","363,333333","1,952759","117,681995",,9,14,43,"5,44186","108,837209","1,702395","34,047892",71,"6,901408","138,028169","2,132694","42,653885",,,,,,,,,137,"5,992701","344,562044","1,910591","109,852913",,,,,,,,,137,"6,313869","245,255474","2,010475","78,075586",,,,,,,,,137,"1,642336","96,569343",",514416","30,239846",,32,3,,,,,,102,"3,235294","133,529412","1,007662","41,210053",,1,2,16,"5,3125","189,375","1,502006","53,787906",118,"5,79661","203,898305","1,825933","64,482258",,7,,6,3,180,"1,069445","64,166667",124,"4,040323","242,419355","1,286243","77,174571",,,1,,,,,,136,"1,889706","84,816176",",594456","26,85386",,,,,,,,,137,"3,875912","63,686131","1,233756","20,256144",
1483685,50,,3,19,"33,947368","1252,105263","10,576297","391,641826",28,"47,107143","1960,892857","14,231104","588,369463",,,3,4,"4,25",225,"1,430682","75,840909",43,8,"455,697674","2,422749","137,41926",,21,11,11,"5,727273","116,363636","1,608348","32,638342",7,"6,571429","131,428571","2,191667","43,833333",,10,,28,"3,857143","231,428571","1,231542","73,892529",12,5,"299,166667","1,531538","91,568187",,1,2,,,,,,47,"4,191489","201,276596","1,32824","63,441998",,5,,,,,,,45,"1,488889",92,",47123","29,204298",,38,2,,,,,,10,"2,1",117,",63123","35,379337",,1,22,20,"3,95","151,5","1,237121","47,717493",7,"5,285714","231,428571","1,770215","75,394958",,6,18,16,3,180,",882235","52,934096",10,"4,2",252,"1,398445","83,906667",,,,,,,,,50,"9,86","252,8","3,070483","79,09875",,,,,,,,,50,"1,62","29,7",",509766","9,354735",
1483686,48,,2,13,"38,384615","1140,769231","12,993162","386,216524",33,"61,575758","1994,848485","19,501365","634,212938",,16,18,3,"7,666667",270,"2,051707","71,921569",11,"8,363636","349,090909","2,700881","112,932012",,19,,5,"3,4",102,"1,112593","33,377778",24,"4,875","146,25","1,508711","45,261344",,,2,1,4,240,"1,4",84,45,"5,666667","336,666667","1,878623","111,643061",,,9,17,3,"84,705882","1,038131","29,139955",22,"4,227273",135,"1,337794","43,93704",,29,,,,,,,19,"1,578947","116,842105",",534638","39,475933",,3,,,,,,,45,"1,777778","92,666667",",577381","30,170238",,6,13,15,"4,933333",148,"1,664213","49,926389",14,"6,428571","214,285714","2,028758","66,509804",,3,9,9,4,"176,666667","1,239165","55,989442",27,"4,703704","282,222222","1,548426","92,905541",,,,1,2,45,",7","15,75",47,"3,489362","90,957447","1,157346","30,167193",,,,,,,,,48,"1,020833","15,3125",",336766","5,051488",
1483687,428,,6,30,"37,566667","1225,666667","12,282908","400,671199",392,"62,655612","2217,321429","18,96354","670,292487",,76,10,37,"6,108108","257,837838","1,783336","72,798982",305,"8,02623","428,655738","2,487155","133,217599",,253,12,6,"4,333333",130,"1,147754","34,432631",157,"5,923567","177,707006","1,819531","54,585939",,12,,5,5,225,"1,487749","66,948718",411,"6,829684","307,335766","2,130561","95,875259",,,139,5,"2,4",79,",803704","26,016667",284,"3,725352","138,239437","1,163533","43,182142",,181,,30,"1,2",30,",372296","9,431852",217,"2,211982","139,631336",",682862","43,180894",,198,11,,,,,,219,"3,936073","179,863014","1,22084","55,804598",,74,9,7,"4,428571","199,285714","1,206541","54,294335",338,"6,04142","271,597633","1,86151","83,674731",,175,2,11,3,150,",939588","46,979409",240,4,200,"1,263732","63,186596",,64,248,15,3,45,",902963","13,544445",101,"5,732673","86,435644","1,818541","27,423319",,226,,,,,,,202,"2,356436","35,346535",",720134","10,802005",
1483688,78,,11,47,"30,297872","1173,191489","9,621102","371,761823",20,"40,65","1660,5","12,368815","503,494186",,9,8,35,8,"248,571429","2,490866","77,47893",26,"9,615385","306,923077","3,024546","97,556906",,31,5,14,"4,428571","122,142857","1,279316","34,879494",28,"5,321429","155,714286","1,676563","49,300043",,1,1,28,"4,75","213,75","1,470113","66,155071",48,"9,291667","418,125","3,051336","137,310142",,,,2,4,95,"1,4","33,25",76,"7,631579","237,171053","2,407487","75,185489",,39,4,,,,,,35,"1,542857","79,285714",",492229","25,727058",,47,1,,,,,,30,"2,433333",73,",779554","23,386616",,6,8,22,"5,363636","162,272727","1,660875","50,106996",42,"6,5",195,"2,117843","63,535287",,27,5,6,3,180,"1,041667","62,5",40,4,240,"1,271871","76,312242",,,2,1,2,45,",7","15,75",75,"4,253333","111,4","1,355143","35,457387",,,,,,,,,78,"1,012821","15,192308",",326486","4,897296",
1483689,77,,2,13,"34,307692","1187,692308","11,294729","393,643875",62,"54,870968","2062,419355","18,043956","678,859596",,30,6,26,"4,307692","224,423077","1,424318","73,866843",15,"7,466667","368,333333","2,509597","123,532512",,6,22,29,"3,310345","99,310345","1,043886","31,316586",20,"4,8",144,"1,622639","48,679167",,,,5,4,240,"1,301256","78,075362",72,"5,777778","346,666667","1,919781","115,186849",,,,,,,,,77,"6,493506","423,896104","2,140305","139,558455",,11,,,,,,,66,"1,439394","81,590909",",475336","26,986034",,48,,,,,,,29,"2,551724","146,896552",",821229","47,204774",,1,8,23,"3,565217","153,26087","1,112393","47,787885",45,"5,044444",218,"1,710201","73,896849",,10,12,16,3,180,",975364","58,52183",39,"4,230769","253,846154","1,382856","82,97136",,17,3,11,"1,090909",45,",373569","15,378788",46,"2,043478","97,826087",",66722","31,981234",,21,,,,,,,56,"1,017857","30,803571",",333043","10,055956",
1483690,667,,6,76,"39,013158","1364,407895","11,606433","402,732822",585,"58,729915","1965,615385","17,366143","577,670649",,37,489,72,"6,972222","274,375","1,944026","76,720245",69,"10,898551","421,086957","3,117189","120,071185",,241,251,160,"5,00625","105,125","1,498011","31,506055",15,"5,6","158,666667","1,699877","48,21358",,32,334,235,"3,902128","219,021277","1,119194","62,902164",66,"5,075758","284,090909","1,468627","82,212105",,,,,,,,,667,"6,152924","336,476762","1,815231","99,258794",,45,,6,1,30,",319753","9,592593",616,"3,131494","181,996753",",932881","54,225041",,461,1,,,,,,205,"1,639024","97,609756",",436459","26,021271",,4,1,2,"2,5",150,",738889","44,333334",660,"9,213636","464,045455","2,651725","134,396283",,546,1,1,3,180,",777778","46,666667",119,"5,436975","326,218487","1,412728","84,7637",,,,,,,,,667,"4,833583","197,428786","1,420634","58,236574",,417,,,,,,,250,"1,028","30,84",",299655","8,989651",
1483691,51,,1,36,49,"1320,972222","14,911072","399,953283",14,"61,5","1714,285714","18,035294","497,161765",,8,31,4,5,"262,5","1,481127","75,742647",8,"8,125",405,"2,68772","132,388211",,,,1,5,100,"1,75",35,50,"14,04","280,8","4,187343","83,746867",,1,5,43,"4,55814","205,116279","1,440794","64,835751",2,6,270,"2,05","92,25",,,8,,,,,,43,"2,162791","111,744186",",659084","34,021542",,,,,,,,,51,"7,431373","326,27451","2,311431","102,09383",,7,1,1,1,50,",388889","19,444444",42,"5,238095","216,904762","1,599307","66,454723",,,13,23,"5,130435","153,913043","1,626471","48,794118",15,"7,733333",232,"2,069527","62,085796",,5,13,32,3,150,",95041","47,520489",1,4,200,",823529","41,176471",,,,,,,,,51,"10,235294","313,333333","3,143695","98,080182",,,,,,,,,51,1,15,",316198","4,742978",
1483692,117,,,,,,,,117,"71,205128","2404,57265","20,523515","692,035984",,,72,2,"7,5","382,5","1,595588","81,259191",43,"8,186047","437,790698","2,403506","128,134344",,65,9,11,"3,454545","115,454545",",990314","33,083777",32,"6,90625","229,0625","1,97119","65,366647",,3,2,1,3,225,"1,05","78,75",111,"4,81982","361,486486","1,424986","106,873983",,,,2,3,75,",945","23,625",115,"8,721739","253,434783","2,548668","74,420442",,75,,,,,,,42,"2,904762","211,071429",",882021","63,738667",,74,,,,,,,43,"3,186047","187,209302",",883588","51,98655",,16,8,21,"4,095238","163,809524","1,277394","51,095761",72,"7,541667","306,527778","2,125623","86,299602",,9,10,17,2,180,",601949","54,175439",81,"4,074074","322,962963","1,194546","94,767073",,,,35,2,50,",603674","15,091838",82,"3,963415","108,414634","1,152119","31,494636",,,,,,,,,117,"2,08547","32,222222",",614006","9,482921",
1483693,45,,,5,"36,6",1203,"11,449971","375,69913",40,"54,75","1762,5","17,693958","569,639172",,5,8,8,5,"281,25","1,36282","77,380279",24,"5,208333","286,25","1,832387","100,65157",,,6,16,"5,25","106,875","1,689704","34,450337",23,"6,478261","130,434783","2,101176","42,327864",,1,4,10,4,240,"1,249517","74,971014",30,5,300,"1,666571","99,994253",,,,,,,,,45,"6,2","242,111111","2,013465","79,463827",,2,,,,,,,43,"1,162791","69,767442",",379998","22,799885",,3,21,,,,,,21,"2,333333","102,857143",",753902","33,434215",,3,5,2,3,165,",913889","49,583334",35,"6,171429","344,571429","2,009779","112,075148",,,10,5,3,180,"1,018889","61,133333",30,"5,533333",332,"1,812276","108,736554",,,1,1,2,45,",7","15,75",43,"3,813953","137,093023","1,244422","44,842865",,,,,,,,,45,"2,177778",50,",718084","16,520567",
1483694,270,,6,57,"35,122807","1301,578947","10,836189","401,720476",207,"48,36715","1808,188406","14,522315","542,550095",,132,23,54,"4,944444","253,888889","1,440355","73,362336",61,"6,852459","347,704918","2,260483","114,47534",,162,96,8,"4,875","121,875","1,412963","35,324074",4,5,125,"1,75","43,75",,1,4,8,"3,875","232,5","1,245008","74,700483",257,"6,400778","384,046693","1,977765","118,665905",,,,1,2,75,",636364","23,863636",269,"3,472119","158,252788","1,070777","48,759252",,172,,,,,,,98,"1,377551","79,132653",",422118","24,167359",,75,,,,,,,195,"1,317949","79,076923",",400716","24,042945",,69,25,48,"5,541667","166,25","1,692861","50,785834",128,"7,617188","231,09375","2,310346","70,127645",,55,46,118,"2,40678","164,491525",",725639","49,645788",51,3,210,",921356","64,494918",,28,45,49,"2,040816",45,",63649","14,020545",148,"2,317568","62,533784",",712927","19,368464",,39,,,,,,,231,"1,155844","17,337662",",356231","5,343458",
1483695,369,,12,52,"43,538462","1354,615385","12,944196","402,191472",305,"67,209836","2376,737705","20,41388","722,266587",,2,119,67,"5,835821","297,313433","1,581178","80,421378",181,"6,845304","346,160221","2,294701","116,207698",,100,86,75,"3,626667","108,8","1,088211","32,646331",108,"4,518519","135,555556","1,478523","44,355676",,1,23,72,"3,833333",230,"1,124747","67,484815",273,"5,003663","300,21978","1,582881","94,972876",,,4,7,"2,142857","77,142857",",708824","25,455882",358,"3,692737","176,22905","1,133619","54,014745",,,,,,,,,369,"3,837398","228,292683","1,17349","69,064212",,123,,,,,,,246,"1,593496","85,487805",",460404","25,068305",,41,9,58,"4,793103","174,827586","1,395354","51,200754",261,"6,333333","249,310345","1,933482","74,658485",,1,22,80,3,180,",962582","57,754902",266,"5,184211","311,052632","1,507496","90,449735",,,,4,3,45,",845834","12,6875",365,"5,758904","168,986301","1,77515","52,068846",,31,,,,,,,338,"1,224852","26,405325",",382136","8,154762",
1483696,168,,,2,"37,5",1395,"9,958065","376,475807",166,"66,060241","2773,795181","20,803906","873,603585",,36,9,26,"5,423077","257,307692","1,648231","77,297011",97,"8,721649","442,525773","2,818045","142,558183",,59,8,15,"5,866667","117,333333","1,712897","34,257934",86,"7,093023","152,44186","2,232987","48,079102",,3,6,2,4,240,"1,111765","66,705883",157,"6,082803","364,968153","1,947401","116,844064",,,,2,3,75,",913889","22,847222",166,5,"159,518072","1,5999","51,113657",,3,,17,1,30,",338546","10,156365",148,"2,513514","148,851351",",799665","47,300112",,20,,,,,,,148,"2,337838","144,222973",",738557","45,556364",,9,3,5,"3,6",186,",97509","50,142251",151,"5,264901","285,89404","1,646393","89,155453",,6,1,23,3,180,",98974","59,38441",138,"4,014493","240,869565","1,283961","77,037634",,,,,,,,,168,"6,77381","173,095238","2,145038","54,955223",,3,,,,,,,165,"1,666667","43,909091",",531804","14,033637",
